How Tasty Was My Little Frenchman (Como Era Gostoso o Meu Francês),Comedy|Drama,12:50 AM,2:31 AM,2
Klip (Clip),Drama|Romance,12:30 AM,2:22 AM,2
Mercy,Crime|Mystery|Thriller,12:59 AM,2:57 AM,4
Au revoir les enfants,Drama,12:21 AM,2:10 AM,1
Cry of the Banshee,Horror,12:32 AM,2:31 AM,2
"Importance of Tying Your Own Shoes, The (Hur många lingon finns det i världen?)",Drama,12:06 AM,2:17 AM,2
Saw IV,Crime|Horror|Thriller,12:48 AM,2:49 AM,2
"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go)",Animation|Children|Musical|Romance,12:47 AM,2:07 AM,3
Force Majeure (Turist),Drama,12:18 AM,2:07 AM,1
Stopped on Track,Drama,12:16 AM,2:07 AM,3
"Net, The",Action|Crime|Thriller,12:07 AM,2:42 AM,5
Brideshead Revisited,Drama,12:15 AM,2:10 AM,4
Luther the Geek,Horror,12:54 AM,2:46 AM,3
Flight of the Living Dead,Action|Horror|Sci-Fi,12:34 AM,2:21 AM,1
True Heart,Adventure|Children|Drama,12:19 AM,2:36 AM,5
Child's Play,Horror|Thriller,12:55 AM,2:16 AM,3
Hecho en México,Documentary|Musical,12:43 AM,2:49 AM,1
Rounders,Drama,12:50 AM,2:01 AM,4
City Streets,Crime|Film-Noir,12:58 AM,2:51 AM,3
Callan,Thriller,12:41 AM,2:14 AM,2
Brothers,Drama|Thriller|War,12:21 AM,2:23 AM,5
"Marva Collins Story, The",Documentary|Drama,12:57 AM,2:52 AM,4
Joe Somebody,Comedy|Drama|Romance,12:23 AM,2:03 AM,3
Enchanted,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,12:03 AM,2:42 AM,4
Boys' Night Out,Comedy,12:53 AM,2:09 AM,5
Death in Brunswick,Comedy,12:56 AM,2:02 AM,2
Closing the Ring,Drama|Romance,12:32 AM,2:00 AM,1
"Theory of Everything, The",Drama|Romance,12:16 AM,2:46 AM,3
Drogówka,Comedy|Crime|Drama,12:41 AM,2:18 AM,3
"Quiet Duel, The (Shizukanaru ketto)",Drama,12:39 AM,2:14 AM,3
Doubt,Drama|Mystery,12:23 AM,2:44 AM,5
Aladdin,Adventure|Animation|Children|Comedy|Musical,12:46 AM,2:46 AM,4
Salvage,Horror,12:49 AM,2:19 AM,5
WolfCop,Comedy|Horror,12:02 AM,2:34 AM,1
"American Dream, An",Drama,12:33 AM,2:07 AM,1
Power and Terror: Noam Chomsky in Our Times,Documentary,12:09 AM,2:35 AM,5
"Disorderly Orderly, The",Comedy|Romance,12:42 AM,2:52 AM,1
Salome's Last Dance,Comedy|Drama,12:24 AM,2:54 AM,4
Drew: The Man Behind the Poster,Documentary,12:25 AM,2:49 AM,2
"Ladykillers, The",Comedy|Crime,12:56 AM,2:53 AM,4
"Steel Trap, The",Crime|Drama,12:42 AM,2:32 AM,1
10 Mountains 10 Years,Documentary,12:41 AM,2:40 AM,4
"Last Legion, The",Action|Adventure|Fantasy|War,12:37 AM,2:15 AM,3
Beasts of the Southern Wild,Drama|Fantasy,12:28 AM,2:24 AM,1
Vantage Point,Action|Drama|Thriller,12:33 AM,2:59 AM,1
Blackballed: The Bobby Dukes Story,Comedy,12:29 AM,2:25 AM,1
Robin and Marian,Adventure|Drama|Romance,12:05 AM,2:34 AM,3
Breakin' All the Rules,Comedy|Romance,12:10 AM,2:21 AM,1
Some Kind of Wonderful,Drama|Romance,12:13 AM,2:50 AM,5
Schindler's List,Drama|War,12:57 AM,2:41 AM,4
Any Which Way You Can,Comedy,12:22 AM,2:12 AM,1
Born Free,Adventure|Children|Drama,12:22 AM,2:30 AM,4
Seoul Searching,Comedy|Drama,12:05 AM,2:34 AM,4
"20,000 Leagues Under the Sea",Action|Adventure|Sci-Fi,12:18 AM,2:50 AM,4
Julia and Julia (Giulia e Giulia),Drama|Mystery|Thriller,12:10 AM,2:00 AM,5
Call Northside 777,Crime|Drama|Film-Noir,12:17 AM,2:03 AM,3
Missing in Action 2: The Beginning,Action|War,12:53 AM,2:53 AM,2
Employees' Entrance,Drama|Romance,12:22 AM,2:42 AM,5
Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),Drama,12:46 AM,2:45 AM,3
Soul Men,Comedy|Musical,12:24 AM,2:53 AM,2
Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang),Action|Adventure|Horror|Sci-Fi,12:30 AM,2:20 AM,4
White Palace,Drama,12:42 AM,2:30 AM,1
A Husband of Round Trip,Comedy|Fantasy,12:13 AM,2:11 AM,1
Seas Beneath,Action|Drama|War,12:57 AM,2:43 AM,4
California Conquest,Adventure|Romance|Western,12:01 AM,2:43 AM,4
Hope and Glory,Drama,12:32 AM,2:23 AM,1
Devil Times Five (a.k.a. Peopletoys),Horror,12:28 AM,2:03 AM,1
Two Kilers (Kilerów 2-óch),Comedy|Crime,12:26 AM,2:40 AM,2
Twisted,Thriller,12:41 AM,2:11 AM,4
Young Gods (Hymypoika),Drama,12:12 AM,2:26 AM,3
Fire with Fire,Action|Crime|Drama,12:41 AM,2:19 AM,1
Hot Millions,Comedy|Crime,12:32 AM,2:29 AM,2
Sunnyside,Comedy,12:08 AM,2:35 AM,3
Shampoo,Comedy|Drama|Romance,12:25 AM,2:45 AM,4
Stormheart,Children|Drama,12:58 AM,2:09 AM,4
Lemmy,Documentary,12:28 AM,2:45 AM,3
Line of Sight,Documentary,12:21 AM,2:28 AM,4
Desert Flower,Drama,12:06 AM,2:24 AM,4
Donkey Punch,Horror|Thriller,12:07 AM,2:49 AM,4
"Alibi, The (Lies and Alibis)",Comedy|Drama|Romance,12:45 AM,2:00 AM,5
Shanghai,Drama|Mystery|Romance,12:25 AM,2:20 AM,5
Lumumba,Drama,12:52 AM,2:26 AM,4
Curb Dance,(no genres listed),12:24 AM,2:32 AM,5
That's The Way I Like It (a.k.a. Forever Fever),Comedy|Drama|Romance,12:08 AM,2:41 AM,1
Toys,Comedy|Fantasy,12:31 AM,2:35 AM,5
War Dance,Documentary,12:40 AM,2:19 AM,1
Adam's Rib,Comedy|Romance,12:30 AM,2:09 AM,3
Ladrones,Drama,12:28 AM,2:03 AM,5
Save the Last Dance 2,Drama|Romance,12:56 AM,2:51 AM,1
Heartbreak Ridge,Action|War,12:50 AM,2:22 AM,2
Shake Hands with the Devil,Drama|War,12:36 AM,2:12 AM,5
Pete 'n' Tillie,Comedy|Drama,12:08 AM,2:49 AM,2
Spirited Away (Sen to Chihiro no kamikakushi),Adventure|Animation|Fantasy,12:58 AM,2:43 AM,5
The Hire: Beat the Devil,Action|Adventure|Comedy,12:51 AM,2:09 AM,2
"Boy and the Pirates, The",Adventure|Fantasy,12:57 AM,2:34 AM,1
Under the Bombs,Drama|War,12:17 AM,2:56 AM,2
"Pirates of Penzance, The",Adventure|Comedy|Musical,12:25 AM,2:30 AM,2
"Spy in Black, The",Thriller|War,12:10 AM,2:50 AM,3
Tom Thumb,Children|Fantasy|Musical,12:48 AM,2:07 AM,1
"Cool, Calm and Collected (Calmos)",Comedy,12:34 AM,2:53 AM,4
Eagle Eye,Action|Crime|Thriller|IMAX,12:34 AM,2:06 AM,3
Repossessed,Comedy,12:38 AM,2:50 AM,2
Screwed,Comedy,12:46 AM,2:26 AM,4
"Last Command, The",Drama|War,12:12 AM,2:27 AM,2
Inhuman Resources (Redd Inc.),Horror|Thriller,12:20 AM,2:11 AM,2
How to Make a Monster,Horror|Sci-Fi,12:00 AM,2:20 AM,4
Asoka (Ashoka the Great),Action|Drama|Romance,12:10 AM,2:37 AM,2
"Golden Age, The (Âge d'Or, L')",Comedy|Drama|Romance,12:43 AM,2:33 AM,1
Shock Waves,Horror,12:19 AM,2:20 AM,4
Paintball,Action|Thriller,12:22 AM,2:21 AM,5
Daughter of Dr. Jeckyll,Horror,12:13 AM,2:52 AM,5
Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat),Drama,12:40 AM,2:48 AM,4
Takva: A Man's Fear of God,Drama,12:50 AM,2:23 AM,4
Restaurant,Drama,12:15 AM,2:28 AM,5
Less of Sugar (Cheeni Kum),Comedy|Drama|Musical|Romance,12:33 AM,2:40 AM,2
"Man with Two Brains, The",Comedy,12:00 AM,2:19 AM,1
History of Kim Skov (Historien om Kim Skov),Documentary|Drama,12:09 AM,2:10 AM,1
(Untitled),Comedy|Drama,12:14 AM,2:23 AM,1
"Van, The",Comedy|Drama,12:48 AM,2:37 AM,3
"Great White Silence, The",Documentary,12:24 AM,2:01 AM,3
Kiss the Girls,Crime|Drama|Mystery|Thriller,12:18 AM,2:05 AM,2
"Man from the Future, The (O Homem do Futuro)",Comedy|Fantasy|Sci-Fi,12:05 AM,2:52 AM,2
Female Yakuza Tale: Inquisition and Torture (Yasagure anego den: sôkatsu rinchi),Action|Crime|Drama|Thriller,12:52 AM,2:55 AM,1
Snow Angels,Drama,12:34 AM,2:35 AM,5
Marie Antoinette,Drama|Romance,12:04 AM,2:51 AM,1
Britannia Hospital,Comedy|Drama,12:28 AM,2:20 AM,2
Morocco,Drama|Romance,12:14 AM,2:53 AM,3
For the Birds,Animation|Children|Comedy,12:45 AM,2:59 AM,3
"Angus, Thongs and Perfect Snogging",Comedy|Romance,12:24 AM,2:58 AM,3
"Story of Floating Weeds, A (Ukikusa monogatari)",Drama,12:22 AM,2:37 AM,1
Olympia Part One: Festival of the Nations (Olympia 1. Teil - Fest der Völker),Documentary,12:55 AM,2:41 AM,1
Soul Food,Drama,12:41 AM,2:35 AM,5
Dark City,Adventure|Film-Noir|Sci-Fi|Thriller,12:40 AM,2:34 AM,2
La Belle équipe,(no genres listed),12:46 AM,2:34 AM,5
Thérèse: The Story of Saint Thérèse of Lisieux,Drama,12:50 AM,2:10 AM,1
S.O.B.,Comedy,12:32 AM,2:40 AM,4
Dredd,Action|Sci-Fi,12:31 AM,2:04 AM,4
Melvin Goes to Dinner,Comedy|Drama,12:34 AM,2:18 AM,2
Big Stan,Comedy,12:12 AM,2:46 AM,3
Beautiful Lies (De vrais mensonges) (Full Treatment),Comedy|Drama|Romance,12:22 AM,2:06 AM,5
Joyeux Noël (Merry Christmas),Drama|War,12:02 AM,2:05 AM,3
Donos de Portugal,Documentary,12:42 AM,2:08 AM,4
"Man in the Moon, The",Drama|Romance,12:36 AM,2:57 AM,2
Fullmetal Alchemist: The Sacred Star of Milos,Action|Adventure|Animation,12:40 AM,2:43 AM,2
Hero at Large,Comedy,12:27 AM,2:19 AM,1
"Wild Bunch, The",Adventure|Western,12:49 AM,2:34 AM,4
How to Stop Being a Loser,Comedy,12:15 AM,2:05 AM,1
"Hatchet for the Honeymoon (Rosso segno della follia, Il)",Fantasy|Horror|Thriller,12:02 AM,2:25 AM,1
Shining Through,Drama|Romance|Thriller|War,12:55 AM,2:08 AM,2
Duel in the Sun,Western,12:06 AM,2:41 AM,5
"Lincoln Lawyer, The",Crime|Drama|Thriller,12:38 AM,2:32 AM,2
Butterfield 8,Drama,12:41 AM,2:26 AM,3
My Dear Secretary,Comedy|Romance,12:38 AM,2:10 AM,3
Anna Lucasta,Drama,12:44 AM,2:29 AM,2
We Are What We Are,Drama|Horror|Mystery|Thriller,12:56 AM,2:57 AM,5
Mysterious Skin,Drama|Mystery,12:59 AM,2:41 AM,3
"Merchant of Venice, The",Comedy|Drama,12:41 AM,2:02 AM,4
"Mermaid, The (Rusalka)",Comedy|Drama|Fantasy,12:31 AM,2:18 AM,3
Conrack,Drama,12:35 AM,2:26 AM,3
Race to Witch Mountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,12:23 AM,2:29 AM,3
Attack on Leningrad,Drama|War,12:36 AM,2:21 AM,5
Shadows of a Hot Summer (Stíny horkého léta),Drama|Thriller,12:14 AM,2:57 AM,1
Two for the Road,Comedy|Drama|Romance,12:37 AM,2:26 AM,5
"Contract, The",Crime|Drama|Thriller,12:46 AM,2:54 AM,2
"Good Lawyer's Wife, A (Baramnan gajok)",Drama,12:22 AM,2:51 AM,3
Pulse,Horror|Sci-Fi|Thriller,12:25 AM,2:29 AM,2
Carnosaur 2,Horror|Sci-Fi,12:04 AM,2:35 AM,3
High Time (Big Daddy),Comedy|Musical,12:42 AM,2:26 AM,1
Gold Diggers of 1937,Comedy|Musical|Romance,12:22 AM,2:51 AM,3
Double Harness,Comedy|Drama,12:21 AM,2:36 AM,2
"Shooter, The",Western,12:31 AM,2:36 AM,4
Reincarnation,Horror|Mystery,12:49 AM,2:40 AM,3
Georg,Drama|Musical,12:56 AM,2:31 AM,1
May in the Summer,Comedy|Drama,12:59 AM,2:25 AM,4
"Acla, The Descent into Floristella (La discesa di Aclà a Floristella)",Drama,12:35 AM,2:21 AM,3
Stolen Kisses (Baisers volés),Comedy|Drama|Romance,12:40 AM,2:54 AM,1
"Thin Line Between Love and Hate, A",Comedy,12:34 AM,2:31 AM,1
And Now the Screaming Starts!,Horror|Thriller,12:22 AM,2:36 AM,5
I Even Met Happy Gypsies (Skupljaci perja),Drama,12:14 AM,2:53 AM,4
"When You Comin' Back, Red Ryder?",Drama,12:07 AM,2:55 AM,2
Messenger of Death,Thriller,12:16 AM,2:05 AM,4
Deathtrap,Comedy|Crime|Mystery|Thriller,12:00 AM,2:43 AM,4
Victory (a.k.a. Escape to Victory),Action|Drama|War,12:17 AM,2:43 AM,5
Jagged Edge,Crime|Romance|Thriller,12:13 AM,2:20 AM,4
Rise of the Zombies,Action|Horror|Thriller,12:03 AM,2:52 AM,1
Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä),Comedy,12:01 AM,2:45 AM,2
Shaolin Temple 3: Martial Arts of Shaolin (Nan bei Shao Lin) (Martial Arts of Shaolin),Action,12:20 AM,2:03 AM,2
Imaginary Heroes,Comedy|Drama,12:45 AM,2:33 AM,3
"Other Voices, Other Rooms",Drama,12:40 AM,2:26 AM,5
"Sisterhood of the Traveling Pants, The",Adventure|Comedy|Drama,12:23 AM,2:41 AM,4
"Ballad of Cable Hogue, The",Comedy|Western,12:03 AM,2:55 AM,3
Beverly Hills Chihuahua,Adventure|Children|Comedy,12:01 AM,2:43 AM,1
Bridge to Terabithia,Adventure|Children|Fantasy,12:14 AM,2:28 AM,1
Treasure Island,Adventure|Children,12:20 AM,2:52 AM,4
Songs From the Second Floor (Sånger från andra våningen),Drama,12:58 AM,2:00 AM,3
"Donner Party, The",Drama|Western,12:07 AM,2:34 AM,5
Miss Sweden (Fröken Sverige),Drama,12:50 AM,2:43 AM,1
Romancing the Stone,Action|Adventure|Comedy|Romance,12:31 AM,2:22 AM,2
Woody Allen: A Documentary,Documentary,12:52 AM,2:39 AM,1
"Baby, The",Horror,12:45 AM,2:17 AM,2
Fawlty Towers (1975-1979),Comedy,12:06 AM,2:00 AM,5
Page Eight,Drama|Thriller,12:07 AM,2:01 AM,2
The Story of Asya Klyachina,Drama|Romance,12:50 AM,2:48 AM,5
Shanghai Ghetto,Documentary,12:54 AM,2:36 AM,4
War of the Shaolin Temple (Shao Lin shi san gun seng),Action|Adventure|War,12:14 AM,2:18 AM,2
Murph: The Protector,Documentary|War,12:42 AM,2:16 AM,2
Two Girls and a Sailor,Comedy|Musical|Romance,12:52 AM,2:27 AM,4
"Comfort of Strangers, The",Drama,12:14 AM,2:43 AM,4
Small Soldiers,Animation|Children|Fantasy|War,12:07 AM,2:57 AM,4
Big,Comedy|Drama|Fantasy|Romance,12:43 AM,2:01 AM,2
Divine Secrets of the Ya-Ya Sisterhood,Comedy|Drama,12:15 AM,2:04 AM,4
Out at the Wedding,Comedy|Romance,12:31 AM,2:25 AM,2
Offside,Comedy|Drama,12:05 AM,2:35 AM,4
"Report on the Party and the Guests, A (O slavnosti a hostech)",Drama,12:38 AM,2:50 AM,5
Little Odessa,Crime|Drama,12:23 AM,2:36 AM,1
Saint Jack,Drama,12:55 AM,2:23 AM,5
"Little Bit of Soul, A",Comedy,12:17 AM,2:55 AM,5
1-900,Drama|Romance,12:36 AM,2:49 AM,3
Lucia,Drama|Romance|Sci-Fi|Thriller,12:01 AM,2:13 AM,4
Marnie,Drama|Mystery|Romance|Thriller,12:39 AM,2:05 AM,2
Beneath,Horror,12:57 AM,2:04 AM,4
Pictures of the Old World (Obrazy starého sveta),Documentary,12:38 AM,2:01 AM,3
Chances Are,Comedy|Romance,12:57 AM,2:27 AM,5
Shark Tale,Animation|Children|Comedy,12:14 AM,2:57 AM,2
Taming the Fire (Ukroshcheniye ognya),Documentary|Drama|Sci-Fi,12:06 AM,2:20 AM,5
El Cid,Action|Adventure|Drama|Romance|War,12:56 AM,2:25 AM,5
Manderlay,Drama,12:03 AM,2:52 AM,3
Nueba Yol,Comedy|Drama,12:45 AM,2:20 AM,3
Hammett,Crime|Mystery,12:26 AM,2:58 AM,2
"Necessities of Life, The (Ce qu'il faut pour vivre)",Drama,12:01 AM,2:08 AM,1
"Last Witness, The",Drama|Thriller,12:09 AM,2:29 AM,3
Who's Harry Crumb?,Comedy|Mystery,12:48 AM,2:56 AM,5
Woochi: The Demon Slayer,Action|Comedy|Fantasy,12:15 AM,2:14 AM,5
Lost and Delirious,Drama,12:01 AM,2:35 AM,5
Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),Action|Adventure,12:35 AM,2:14 AM,1
"Girl in the Red Velvet Swing, The",Crime|Drama|Romance,12:34 AM,2:23 AM,3
"Express, The",Drama,12:58 AM,2:36 AM,4
Stitch! The Movie,Animation|Children|Comedy,12:42 AM,2:53 AM,5
"Sacrament, The",Horror|Thriller,12:54 AM,2:37 AM,5
"Last Wedding, The (Kivenpyörittäjän kylä)",Comedy|Drama,12:51 AM,2:49 AM,5
Black Robe,Adventure|Drama,12:40 AM,2:39 AM,5
Hollywood Shuffle,Comedy,12:16 AM,2:32 AM,4
"Ah of Life, The",Drama|Romance|Sci-Fi,12:37 AM,2:00 AM,5
Hatchet,Comedy|Horror,12:59 AM,2:03 AM,4
Chicago Joe and the Showgirl,Drama,12:28 AM,2:47 AM,3
Myn Bala: Warriors of the Steppe,Action|Adventure|Drama,12:12 AM,2:49 AM,3
"Olivier, Olivier",Drama,12:41 AM,2:12 AM,1
Beethoven's Treasure Tail,Action|Adventure|Children,12:07 AM,2:31 AM,5
Lumihiutalemuodostelma,Comedy|Drama,12:37 AM,2:07 AM,5
Out of It (La carapate),Comedy,12:50 AM,2:33 AM,5
Kambakkht Ishq (Incredible Love),Action|Comedy|Musical,12:20 AM,2:11 AM,2
"Deeper Shade of Blue, A",Documentary,12:59 AM,2:01 AM,5
Dans la peau d'une grande,Comedy,12:42 AM,2:24 AM,2
"Switch, The",Comedy|Romance,12:38 AM,2:06 AM,5
HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami),Adventure|Children|Comedy|IMAX,12:02 AM,2:25 AM,3
Bread and Alley (Nan va Koutcheh),Drama,12:49 AM,2:54 AM,5
Man at Bath (Homme au bain),Drama,12:56 AM,2:56 AM,1
True Heart,Adventure|Children|Drama,12:43 AM,2:13 AM,2
How to Kill Your Neighbor's Dog,Comedy|Drama,12:23 AM,2:21 AM,2
Here Comes the Groom,Comedy|Musical|Romance,12:28 AM,2:00 AM,2
Knight Moves,Mystery|Thriller,12:20 AM,2:52 AM,4
Short Sharp Shock (Kurz und schmerzlos) ,Crime|Drama,12:43 AM,2:52 AM,5
Tekkonkinkreet (Tekkon kinkurîto),Action|Adventure|Animation|Crime|Fantasy,12:52 AM,2:56 AM,3
Pahat pojat,Action|Crime|Drama,12:31 AM,2:16 AM,1
"Room for Romeo Brass, A",Comedy|Drama,12:42 AM,2:11 AM,4
Timbuktu,Drama,12:15 AM,2:19 AM,4
In Old California,Western,12:19 AM,2:22 AM,2
The Search for Santa Paws,Adventure|Children,12:36 AM,2:03 AM,5
Hood of Horror,Comedy|Drama|Horror,12:45 AM,2:59 AM,3
Lisa Picard is Famous (a.k.a. Famous),Comedy|Drama,12:17 AM,2:39 AM,1
"Return of the Living Dead, The",Comedy|Horror|Sci-Fi,12:58 AM,2:32 AM,2
Aftermath,Horror,12:52 AM,2:59 AM,2
Pariah,Drama,12:32 AM,2:35 AM,1
Toward the Unknown,Drama|Romance|War,12:46 AM,2:08 AM,2
Tell It to the Marines,Comedy|Drama|Romance|War,12:25 AM,2:00 AM,5
"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa)",Action|Adventure|War|Western,12:38 AM,2:31 AM,2
Sunflower (Xiang ri kui),Drama,12:54 AM,2:27 AM,2
Clifford's Really Big Movie,Animation|Children,12:46 AM,2:07 AM,1
Gung Ho! (Gung Ho!: The Story of Carlson's Makin Island Raiders),Drama|War,12:08 AM,2:46 AM,3
Hell and High Water,Adventure|Drama|Thriller,12:16 AM,2:18 AM,4
Dickson Experimental Sound Film,Musical,12:58 AM,2:46 AM,1
"Adventures of Sherlock Holmes, The",Crime|Mystery|Thriller,12:28 AM,2:12 AM,3
"Travelling Players, The (O thiasos)",Drama|War,12:04 AM,2:29 AM,4
Blind (Beul-la-in-deu),Drama|Horror|Thriller,12:40 AM,2:01 AM,4
Zathura,Action|Adventure|Children|Fantasy,12:05 AM,2:03 AM,2
"Separation, A (Jodaeiye Nader az Simin)",Drama,12:19 AM,2:38 AM,5
Flawless,Drama,12:13 AM,2:36 AM,4
Before I Disappear,Drama,12:48 AM,2:32 AM,5
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,12:18 AM,2:47 AM,5
Prey for Rock & Roll,Drama|Musical,12:17 AM,2:44 AM,3
Life Is All You Get (Das Leben ist eine Baustelle.),Comedy|Drama,12:18 AM,2:30 AM,4
"Charlie, the Lonesome Cougar",Adventure|Children,12:57 AM,2:34 AM,3
"Othello (Tragedy of Othello: The Moor of Venice, The)",Drama,12:27 AM,2:30 AM,2
"Colony, The",Action|Horror|Sci-Fi|Thriller,12:50 AM,2:11 AM,2
"Angélique, marquise des anges",Adventure|Romance,12:05 AM,2:14 AM,4
The Fox & the Child,Adventure|Children|Drama,12:30 AM,2:13 AM,3
Respiro,Comedy|Drama,12:24 AM,2:22 AM,1
Sharpe's Gold,Action|Adventure|War,12:38 AM,2:01 AM,4
"Beast Must Die, The",Horror|Mystery,12:32 AM,2:03 AM,4
With Honors,Comedy|Drama,12:15 AM,2:01 AM,3
Batman: Year One,Action|Animation|Crime,12:47 AM,2:07 AM,3
W Delta Z (a.k.a. The Killing Gene),Crime|Horror|Thriller,12:31 AM,2:10 AM,4
Doctor at Large,Comedy|Romance,12:53 AM,2:23 AM,3
Lucky Numbers,Comedy|Drama,12:50 AM,2:29 AM,4
Blood in the Mobile,Documentary,12:26 AM,2:04 AM,3
"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh)",Action|War|Western,12:40 AM,2:01 AM,1
Mutiny on the Bounty,Adventure|Drama,12:03 AM,2:06 AM,4
Colossal Youth (Juventude Em Marcha),Drama,12:26 AM,2:50 AM,3
Over Your Dead Body,Horror,12:29 AM,2:55 AM,1
11.6,Crime|Drama,12:20 AM,2:56 AM,2
Buttcrack,Comedy|Horror,12:17 AM,2:43 AM,1
Spider,Action|Drama,12:27 AM,2:05 AM,3
Dangerous Ground,Drama,12:46 AM,2:54 AM,5
Tevye,Drama,12:04 AM,2:49 AM,1
Taipei Exchanges (Di 36 ge gu shi),Comedy|Drama,12:23 AM,2:17 AM,5
Red State,Horror|Thriller,12:07 AM,2:12 AM,2
Ticket To Romance (En enkelt til Korsør),Comedy|Drama|Romance,12:16 AM,2:39 AM,3
"Noose, The (Petla)",Drama,12:51 AM,2:39 AM,5
Mariage à Mendoza,Comedy|Drama,12:43 AM,2:21 AM,1
Step Up Love Story (Futari ecchi),Animation|Comedy|Romance,12:20 AM,2:50 AM,2
"Call, The",Drama|Thriller,12:38 AM,2:31 AM,4
Wings in the Dark,Adventure|Romance,12:44 AM,2:07 AM,5
Every Other Week (Varannan vecka),Comedy|Drama|Romance,12:25 AM,2:34 AM,1
Powwow Highway,Drama,12:52 AM,2:00 AM,4
Levity,Drama,12:30 AM,2:16 AM,5
"Interrupters, The",Documentary,12:30 AM,2:38 AM,4
Blue Caprice,Crime|Drama,12:08 AM,2:05 AM,5
Mondovino,Documentary,12:49 AM,2:56 AM,3
"Blackbeard, the Pirate",Adventure,12:38 AM,2:10 AM,1
Air Bud: Golden Receiver,Children|Comedy,12:52 AM,2:21 AM,1
Mutants,Horror|Sci-Fi,12:25 AM,2:25 AM,1
"Warriors, The",Action|Adventure|Crime|Thriller,12:24 AM,2:08 AM,4
Lured,Crime|Film-Noir|Mystery|Thriller,12:32 AM,2:12 AM,2
Perfect Stranger,Crime|Drama|Mystery|Thriller,12:21 AM,2:49 AM,5
Montana,Action|Adventure|Romance|Western,12:22 AM,2:32 AM,5
Days of Glory (Indigènes),Action|Adventure|Drama|War,12:19 AM,2:07 AM,5
Loose Cannons,Action|Comedy,12:39 AM,2:48 AM,2
Jane Eyre,Drama|Romance,12:17 AM,2:56 AM,1
Hamlet (Gamlet),Drama,12:32 AM,2:06 AM,3
Whispering Corridors (Yeogo Goedam),Drama|Horror,12:24 AM,2:47 AM,5
Tucker: The Man and His Dream,Drama,12:24 AM,2:11 AM,5
"Right Kind of Wrong, The",Comedy|Romance,12:25 AM,2:26 AM,1
"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A)",Adventure|Comedy|Fantasy|Sci-Fi,12:48 AM,2:09 AM,4
Dark Forces (Harlequin),Drama|Fantasy|Mystery,12:12 AM,2:41 AM,5
Easy Living,Comedy|Romance,12:10 AM,2:19 AM,4
"Phantom Carriage, The (Körkarlen)",Drama,12:58 AM,2:24 AM,5
Stag,Action|Thriller,12:21 AM,2:24 AM,5
Last Year at Marienbad (L'Année dernière à Marienbad),Drama|Mystery|Romance,12:43 AM,2:28 AM,2
Interstate 60,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,12:16 AM,2:55 AM,3
Three Little Words,Comedy|Musical|Romance,12:01 AM,2:41 AM,5
"No Blood Relation (Stepchild, The) (Nasanunaka)",Drama,12:11 AM,2:18 AM,4
Ironclads,Drama|Romance|War,12:28 AM,2:50 AM,2
102 Dalmatians,Children|Comedy,12:41 AM,2:04 AM,2
Monkey Trouble,Children|Comedy,12:03 AM,2:03 AM,4
11.6,Crime|Drama,12:36 AM,2:59 AM,3
"Best Man, The",Comedy|Drama,12:16 AM,2:51 AM,3
From One Second to the Next,Documentary,12:08 AM,2:04 AM,2
The Opposite Sex,Comedy|Drama|Romance,12:46 AM,2:57 AM,3
Indie Game: The Movie,Documentary,12:37 AM,2:40 AM,4
The Garden of Sinners - Chapter 5: Paradox Paradigm,Animation,12:00 AM,2:05 AM,2
Alila,Drama,12:39 AM,2:52 AM,3
Heads,Comedy|Crime,12:54 AM,2:32 AM,1
Kitty,Drama,12:27 AM,2:28 AM,2
"Thin Blue Lie, The",Drama,12:47 AM,2:21 AM,2
House,Drama|Horror|Thriller,12:11 AM,2:12 AM,4
Peanuts - Die Bank zahlt alles,Comedy,12:48 AM,2:28 AM,4
Wit,Drama,12:04 AM,2:40 AM,4
Edge of Darkness,Drama|Thriller,12:56 AM,2:20 AM,3
House of the Rising Sun,Action|Crime|Drama|Thriller,12:03 AM,2:01 AM,4
"Rookie, The",Drama,12:14 AM,2:57 AM,5
Stick,Action|Adventure|Crime|Drama,12:26 AM,2:43 AM,3
"Matchmaker, The",Comedy|Romance,12:54 AM,2:09 AM,5
"Beans of Egypt, Maine, The",Drama,12:52 AM,2:03 AM,3
White Men Can't Jump,Comedy|Drama,12:12 AM,2:20 AM,3
Suicide Manual (Jisatsu manyaru),Horror|Mystery|Thriller,12:15 AM,2:05 AM,1
